0	0
1	0.00408538
2	0.00802187
3	0.011661
4	0.0148552
5	0.0174582
6	0.0193255
7	0.0203148
8	0.0202871
9	0.0191069
10	0.0166444
11	0.0127786
12	0.00740227
13	0.000431948
14	-0.00817712
15	-0.0184083
16	-0.0301535
17	-0.0431785
18	-0.0570892
19	-0.071309
20	-0.0850797
21	-0.0974956
22	-0.107577
23	-0.114375
24	-0.117097
25	-0.115224
26	-0.108592
27	-0.0974242
28	-0.0823015
29	-0.0640754
30	-0.0437533
31	-0.0223728
32	-0.000896218
33	0.0198632
34	0.0392753
35	0.0568932
36	0.0724306
37	0.0857257
38	0.096704
39	0.105343
40	0.111645
41	0.115612
42	0.117231
43	0.11647
44	0.113277
45	0.107599
46	0.0994073
47	0.088736
48	0.0757154
49	0.0605988
50	0.0437671
51	0.0257098
