0	0
1	0.00362087
2	0.00709487
3	0.0102762
4	0.0130215
5	0.0151912
6	0.0166521
7	0.0172797
8	0.0169621
9	0.0156052
10	0.0131383
11	0.00952204
12	0.00475585
13	-0.00111296
14	-0.00798127
15	-0.0156837
16	-0.0239891
17	-0.0326015
18	-0.0411665
19	-0.0492844
20	-0.0565288
21	-0.0624722
22	-0.0667136
23	-0.0689083
24	-0.0687961
25	-0.0662229
26	-0.0611563
27	-0.0536901
28	-0.0440394
29	-0.0325258
30	-0.0195549
31	-0.00558898
32	0.00888264
33	0.023371
34	0.0374117
35	0.0505834
36	0.0625195
37	0.072914
38	0.0815225
39	0.0881585
40	0.0926888
41	0.095028
42	0.0951337
43	0.0930041
44	0.0886768
45	0.0822294
46	0.073781
47	0.0634931
48	0.0515699
49	0.0382557
50	0.0238302
51	0.00860115
