0	0
1	0.00323448
2	0.00633509
3	0.00917051
4	0.0116147
5	0.01355
6	0.0148699
7	0.0154833
8	0.0153178
9	0.0143243
10	0.0124809
11	0.00979715
12	0.00631731
13	0.00212298
14	-0.00266583
15	-0.00789141
16	-0.0133611
17	-0.0188527
18	-0.024122
19	-0.0289128
20	-0.0329689
21	-0.0360468
22	-0.0379297
23	-0.0384399
24	-0.0374505
25	-0.0348941
26	-0.0307686
27	-0.025139
28	-0.0181359
29	-0.00994936
30	-0.000820859
31	0.00896847
32	0.0191104
33	0.0292829
34	0.0391635
35	0.048441
36	0.056826
37	0.0640592
38	0.0699181
39	0.0742206
40	0.0768284
41	0.0776477
42	0.0766294
43	0.0737684
44	0.069102
45	0.0627082
46	0.054703
47	0.045238
48	0.0344962
49	0.0226883
50	0.0100478
51	-0.0031745
