0	0
1	0.0399962
2	0.0799905
3	0.119981
4	0.159962
5	0.199929
6	0.239869
7	0.279766
8	0.319591
9	0.359302
10	0.398835
11	0.438102
12	0.476977
13	0.515291
14	0.552826
15	0.589305
16	0.624392
17	0.657693
18	0.688758
19	0.717102
20	0.742219
21	0.763609
22	0.780804
23	0.793402
24	0.801092
25	0.803679
26	0.801094
27	0.793405
28	0.780811
29	0.763623
30	0.742245
31	0.717149
32	0.688839
33	0.657832
34	0.624625
35	0.589683
36	0.553426
37	0.51622
38	0.478382
39	0.440177
40	0.401828
41	0.363518
42	0.325397
43	0.287583
44	0.250165
45	0.213198
46	0.176709
47	0.140688
48	0.105094
49	0.0698512
50	0.0348601
51	0
