0	0
1	0.03948
2	0.0789087
3	0.118232
4	0.157392
5	0.196321
6	0.234941
7	0.273163
8	0.310884
9	0.347982
10	0.384321
11	0.419745
12	0.454082
13	0.487143
14	0.518723
15	0.548606
16	0.576568
17	0.602381
18	0.625817
19	0.646656
20	0.664691
21	0.679736
22	0.691627
23	0.700235
24	0.705462
25	0.707253
26	0.705591
27	0.700503
28	0.692056
29	0.680359
30	0.665554
31	0.647818
32	0.627353
33	0.604381
34	0.57914
35	0.551875
36	0.522833
37	0.492256
38	0.460378
39	0.427419
40	0.393582
41	0.359049
42	0.323981
43	0.288517
44	0.25277
45	0.216833
46	0.180777
47	0.144655
48	0.1085
49	0.0723337
50	0.0361662
51	0
