0	0
1	0.04
2	0.08
3	0.12
4	0.16
5	0.2
6	0.24
7	0.28
8	0.32
9	0.36
10	0.4
11	0.44
12	0.479999
13	0.519997
14	0.559988
15	0.59996
16	0.639874
17	0.679632
18	0.719007
19	0.757541
20	0.794426
21	0.828407
22	0.857839
23	0.880771
24	0.895448
25	0.900471
26	0.895448
27	0.880771
28	0.857839
29	0.828407
30	0.794426
31	0.757541
32	0.719007
33	0.679632
34	0.639874
35	0.59996
36	0.559988
37	0.519997
38	0.480001
39	0.440005
40	0.400018
41	0.360057
42	0.320164
43	0.280433
44	0.241046
45	0.202291
46	0.164567
47	0.128294
48	0.0938181
49	0.0611953
50	0.0301502
51	0
