0	0
1	0.04
2	0.08
3	0.12
4	0.16
5	0.2
6	0.24
7	0.279999
8	0.319998
9	0.359994
10	0.399983
11	0.439958
12	0.4799
13	0.519771
14	0.5595
15	0.598959
16	0.637936
17	0.676096
18	0.712952
19	0.747841
20	0.779925
21	0.808226
22	0.831699
23	0.849335
24	0.860295
25	0.864013
26	0.860295
27	0.849335
28	0.831699
29	0.808226
30	0.779925
31	0.747841
32	0.712952
33	0.676097
34	0.637939
35	0.598967
36	0.559518
37	0.519813
38	0.479994
39	0.440159
40	0.400389
41	0.360776
42	0.32143
43	0.282491
44	0.244127
45	0.206513
46	0.169807
47	0.134113
48	0.0994454
49	0.0657019
50	0.032661
51	0
