0	0
1	0.0442819
2	0.0884147
3	0.13225
4	0.17564
5	0.218438
6	0.2605
7	0.301684
8	0.341848
9	0.380856
10	0.418575
11	0.454875
12	0.48963
13	0.52272
14	0.554026
15	0.58344
16	0.610856
17	0.636173
18	0.659299
19	0.680148
20	0.698639
21	0.714699
22	0.728263
23	0.739273
24	0.747679
25	0.753438
26	0.756515
27	0.756886
28	0.754532
29	0.749443
30	0.741619
31	0.731068
32	0.717806
33	0.701858
34	0.683258
35	0.662047
36	0.638277
37	0.612007
38	0.583304
39	0.552244
40	0.518911
41	0.483397
42	0.445801
43	0.406231
44	0.364801
45	0.321632
46	0.276853
47	0.2306
48	0.183013
49	0.13424
50	0.0844345
51	0.0337549
