0	0
1	-0.00560089
2	-0.0111546
3	-0.0166142
4	-0.0219337
5	-0.0270677
6	-0.0319726
7	-0.036606
8	-0.0409279
9	-0.0449003
10	-0.0484878
11	-0.0516579
12	-0.0543811
13	-0.0566313
14	-0.0583858
15	-0.0596257
16	-0.0603362
17	-0.0605061
18	-0.0601289
19	-0.059202
20	-0.0577273
21	-0.0557112
22	-0.0531643
23	-0.0501019
24	-0.0465434
25	-0.0425127
26	-0.0380379
27	-0.0331512
28	-0.0278889
29	-0.022291
30	-0.0164009
31	-0.0102657
32	-0.00393556
33	0.00253665
34	0.00909538
35	0.0156829
36	0.0222395
37	0.0287041
38	0.0350143
39	0.041107
40	0.0469189
41	0.0523868
42	0.057448
43	0.0620411
44	0.0661064
45	0.0695861
46	0.0724258
47	0.0745742
48	0.0759844
49	0.0766144
50	0.0764281
51	0.0753961
