0	0
1	0.04
2	0.08
3	0.12
4	0.16
5	0.2
6	0.24
7	0.279999
8	0.319998
9	0.359996
10	0.399991
11	0.439981
12	0.479957
13	0.519908
14	0.559804
15	0.599595
16	0.639179
17	0.67838
18	0.71689
19	0.754207
20	0.789558
21	0.82184
22	0.849615
23	0.871216
24	0.885007
25	0.889759
26	0.885007
27	0.871216
28	0.849615
29	0.82184
30	0.789558
31	0.754207
32	0.71689
33	0.678381
34	0.639181
35	0.599598
36	0.559812
37	0.519925
38	0.479994
39	0.440057
40	0.400148
41	0.360309
42	0.320606
43	0.281144
44	0.242086
45	0.203666
46	0.166183
47	0.129972
48	0.0953121
49	0.0623036
50	0.0307287
51	0
