0	0
1	0.0399994
2	0.0799986
3	0.119997
4	0.159994
5	0.199988
6	0.239978
7	0.279958
8	0.319922
9	0.359856
10	0.39974
11	0.439537
12	0.479193
13	0.518618
14	0.55768
15	0.596182
16	0.633851
17	0.670309
18	0.705071
19	0.737529
20	0.766971
21	0.79261
22	0.813637
23	0.829296
24	0.838966
25	0.842237
26	0.838967
27	0.829297
28	0.813638
29	0.792612
30	0.766976
31	0.737537
32	0.705086
33	0.670338
34	0.633902
35	0.596273
36	0.557839
37	0.518891
38	0.479653
39	0.440294
40	0.400958
41	0.36177
42	0.322858
43	0.284348
44	0.246368
45	0.209038
46	0.172454
47	0.136664
48	0.101655
49	0.0673348
50	0.0335292
51	0
