0	0
1	0.0399909
2	0.0799789
3	0.119961
4	0.159931
5	0.199881
6	0.2398
7	0.279669
8	0.319461
9	0.359132
10	0.398625
11	0.437854
12	0.476702
13	0.515013
14	0.552578
15	0.589136
16	0.624361
17	0.657865
18	0.6892
19	0.71787
20	0.743348
21	0.765106
22	0.782642
23	0.795517
24	0.803388
25	0.806037
26	0.803391
27	0.795524
28	0.782655
29	0.76513
30	0.743388
31	0.717935
32	0.689306
33	0.658035
34	0.62463
35	0.589554
36	0.553217
37	0.515974
38	0.478123
39	0.439916
40	0.401563
41	0.363241
42	0.325096
43	0.28725
44	0.249798
45	0.212807
46	0.176312
47	0.140313
48	0.104772
49	0.0696156
50	0.0347354
51	0
