0	0
1	0.0399995
2	0.0799988
3	0.119998
4	0.159995
5	0.19999
6	0.23998
7	0.279961
8	0.319927
9	0.359863
10	0.399748
11	0.439547
12	0.479201
13	0.51862
14	0.557667
15	0.59614
16	0.633758
17	0.67014
18	0.704793
19	0.737109
20	0.766382
21	0.791834
22	0.812679
23	0.828182
24	0.837747
25	0.840981
26	0.837747
27	0.828183
28	0.81268
29	0.791836
30	0.766385
31	0.737117
32	0.704807
33	0.670167
34	0.633808
35	0.596229
36	0.557824
37	0.518894
38	0.479665
39	0.440315
40	0.400989
41	0.361817
42	0.322926
43	0.284444
44	0.246496
45	0.209196
46	0.172632
47	0.136849
48	0.101825
49	0.0674652
50	0.0336003
51	0
