0	0
1	0.04
2	0.08
3	0.12
4	0.16
5	0.2
6	0.24
7	0.28
8	0.319999
9	0.359998
10	0.399995
11	0.439987
12	0.47997
13	0.519932
14	0.559848
15	0.599672
16	0.63931
17	0.67859
18	0.71721
19	0.754666
20	0.790178
21	0.822622
22	0.850536
23	0.872236
24	0.88608
25	0.890846
26	0.88608
27	0.872236
28	0.850536
29	0.822622
30	0.790178
31	0.754666
32	0.71721
33	0.67859
34	0.639311
35	0.599674
36	0.559854
37	0.519944
38	0.479998
39	0.440048
40	0.400124
41	0.360267
42	0.32054
43	0.28105
44	0.241962
45	0.203516
46	0.166022
47	0.129821
48	0.0951931
49	0.0622282
50	0.0306947
51	0
