0	0
1	0.04
2	0.08
3	0.12
4	0.16
5	0.2
6	0.24
7	0.28
8	0.32
9	0.36
10	0.4
11	0.44
12	0.48
13	0.519999
14	0.559998
15	0.599993
16	0.63998
17	0.679943
18	0.719842
19	0.759569
20	0.798864
21	0.837122
22	0.873046
23	0.904147
24	0.92637
25	0.934753
26	0.92637
27	0.904147
28	0.873046
29	0.837122
30	0.798864
31	0.759569
32	0.719842
33	0.679943
34	0.63998
35	0.599993
36	0.559998
37	0.519999
38	0.48
39	0.440001
40	0.400003
41	0.360009
42	0.320025
43	0.280069
44	0.240187
45	0.200489
46	0.161223
47	0.122909
48	0.0864877
49	0.0533382
50	0.0246968
51	0
