0	0
1	0.0399921
2	0.0799815
3	0.119965
4	0.159937
5	0.199892
6	0.239815
7	0.27969
8	0.319489
9	0.35917
10	0.398673
11	0.437914
12	0.476773
13	0.515093
14	0.552665
15	0.589223
16	0.62444
17	0.657927
18	0.689235
19	0.717869
20	0.743304
21	0.765016
22	0.782507
23	0.795345
24	0.803191
25	0.805832
26	0.803194
27	0.795351
28	0.782519
29	0.765037
30	0.74334
31	0.71793
32	0.689336
33	0.65809
34	0.624701
35	0.589631
36	0.553293
37	0.516043
38	0.478184
39	0.439968
40	0.401608
41	0.363282
42	0.325137
43	0.287293
44	0.249844
45	0.212857
46	0.176364
47	0.140363
48	0.104816
49	0.069648
50	0.0347527
51	0
