0	0
1	0.00317443
2	0.00620278
3	0.0089401
4	0.0112439
5	0.0129756
6	0.0140025
7	0.0142008
8	0.0134584
9	0.0116798
10	0.00879152
11	0.00474911
12	-0.000455073
13	-0.0067831
14	-0.0141428
15	-0.0223797
16	-0.0312723
17	-0.04053
18	-0.0497975
19	-0.058666
20	-0.0666921
21	-0.0734227
22	-0.0784269
23	-0.0813291
24	-0.0818418
25	-0.0797924
26	-0.0751412
27	-0.0679874
28	-0.0585631
29	-0.047215
30	-0.0343773
31	-0.0205395
32	-0.00621273
33	0.00810072
34	0.0219328
35	0.0348674
36	0.0465507
37	0.0566946
38	0.0650746
39	0.0715247
40	0.07593
41	0.0782201
42	0.0783641
43	0.0763674
44	0.0722714
45	0.0661555
46	0.0581397
47	0.048388
48	0.0371092
49	0.0245563
50	0.0110211
51	-0.0031745
