0	0
1	0.00250735
2	0.00488149
3	0.00699166
4	0.00871219
5	0.00992522
6	0.0105239
7	0.0104157
8	0.00952643
9	0.00780413
10	0.00522341
11	0.00178958
12	-0.00245759
13	-0.00744092
14	-0.0130442
15	-0.0191121
16	-0.0254525
17	-0.0318412
18	-0.0380294
19	-0.0437532
20	-0.0487464
21	-0.0527538
22	-0.0555456
23	-0.0569318
24	-0.0567742
25	-0.0549968
26	-0.0515915
27	-0.0466206
28	-0.0402147
29	-0.0325664
30	-0.0239205
31	-0.0145613
32	-0.0047995
33	0.00504303
34	0.0146464
35	0.023705
36	0.031938
37	0.0390969
38	0.0449711
39	0.0493918
40	0.0522333
41	0.0534137
42	0.0528944
43	0.0506789
44	0.0468115
45	0.0413756
46	0.034491
47	0.026312
48	0.0170233
49	0.00683667
50	-0.00401485
51	-0.0152819
