0	0
1	0.0040744
2	0.00799991
3	0.0116281
4	0.0148113
5	0.0174034
6	0.0192598
7	0.0202382
8	0.020199
9	0.0190062
10	0.0165277
11	0.0126369
12	0.00721501
13	0.000154743
14	-0.00863269
15	-0.0192052
16	-0.0315691
17	-0.0456453
18	-0.0612199
19	-0.0778773
20	-0.0949249
21	-0.111332
22	-0.125725
23	-0.136497
24	-0.142062
25	-0.14123
26	-0.133575
27	-0.119585
28	-0.100507
29	-0.0779873
30	-0.0536931
31	-0.0290547
32	-0.00515931
33	0.0172454
34	0.0376905
35	0.0559105
36	0.0717763
37	0.0852456
38	0.0963273
39	0.10506
40	0.111493
41	0.115677
42	0.117645
43	0.117399
44	0.114892
45	0.110013
46	0.102592
47	0.0924325
48	0.0793993
49	0.0635452
50	0.0452474
51	0.0252605
