0 2.00001
0.188853 2.00455
0.377294 1.99146
0.563723 1.96213
0.746699 1.91856
0.924991 1.86317
1.09761 1.79858
1.26381 1.72741
1.42309 1.65217
1.57518 1.57508
1.71999 1.49803
1.8576 1.42254
1.98822 1.34979
2.11214 1.28057
2.22973 1.21542
2.34138 1.15461
2.44751 1.09821
2.54852 1.04613
2.64483 0.998156
2.73679 0.954007
2.82476 0.913336
2.90905 0.875765
2.98992 0.840899
3.06763 0.808343
3.14235 0.777708
3.21427 0.74862
3.2835 0.720725
3.35015 0.693695
3.41428 0.667227
3.47593 0.641047
3.53511 0.614913
3.59183 0.588611
3.64605 0.561961
3.69774 0.534815
3.74684 0.507058
3.7933 0.478606
3.83704 0.449409
3.87799 0.41945
3.91608 0.38874
3.95124 0.357323
3.98341 0.325273
4.01253 0.292687
4.03857 0.259691
4.06148 0.226432
4.08125 0.193077
4.09787 0.15981
4.11138 0.12683
4.1218 0.0943456
4.12918 0.0625734
4.13362 0.0317345
4.1352 0.00205177
4.13405 -0.0262533
4.1303 -0.0529626
4.12412 -0.0778637
4.11569 -0.100751
4.1052 -0.121428
4.09288 -0.139707
4.07895 -0.155408
4.06367 -0.168365
4.0473 -0.178415
4.03014 -0.185409
4.01246 -0.1892
3.99458 -0.189652
3.97682 -0.18663
3.95951 -0.180004
3.943 -0.169646
3.92765 -0.155429
3.91383 -0.137226
3.90192 -0.114908
3.89231 -0.0883445
3.8854 -0.0574044
3.88163 -0.0219542
3.88141 0.0181404
3.8852 0.0630131
3.89344 0.112795
3.90662 0.167612
3.9252 0.227577
3.94968 0.292791
3.98055 0.363328
4.01833 0.439228
4.06352 0.520482
4.11661 0.607017
4.1781 0.698673
4.24846 0.795176
4.32812 0.89611
4.41749 1.00088
4.51688 1.10869
4.62653 1.21847
4.74658 1.3289
4.877 1.43835
5.01761 1.5449
5.16805 1.64638
5.32771 1.74042
5.4958 1.82459
5.67126 1.89654
5.85283 1.95416
6.0391 1.99581
6.2285 2.02043
6.4194 2.02772
6.61018 2.01813
6.79932 1.99289
6.9854 1.95381
7.16724 1.90322
7.34387 1.84368
7.51457 1.77784
7.67886 1.70825
7.83652 1.63722
7.98749 1.56676
8.13192 1.49851
8.27006 1.43376
8.40231 1.37346
8.52911 1.31823
8.65097 1.26846
8.76839 1.2243
8.88192 1.18576
8.99207 1.15268
9.09936 1.12485
9.20426 1.10194
9.30721 1.08361
9.40864 1.06946
9.50892 1.05908
9.60838 1.05203
9.70731 1.04787
9.80597 1.04611
9.90456 1.04629
10.0032 1.04789
