0 2.00001
0.183852 1.89937
0.35766 1.78721
0.520439 1.66572
0.671423 1.5373
0.810072 1.40435
0.936066 1.26912
1.04928 1.13356
1.14978 0.999331
1.23774 0.867717
1.31345 0.739682
1.3773 0.615892
1.42969 0.496759
1.47109 0.382492
1.50195 0.273147
1.52273 0.168667
1.53389 0.0689216
1.53586 -0.0262555
1.52908 -0.117043
1.51393 -0.203607
1.49082 -0.286083
1.46013 -0.364558
1.42223 -0.439066
1.3775 -0.509574
1.32631 -0.575979
1.26906 -0.638111
1.20617 -0.695728
1.13807 -0.748534
1.06524 -0.796179
0.988168 -0.83828
0.90741 -0.874437
0.82354 -0.904255
0.737173 -0.92737
0.648956 -0.943466
0.559562 -0.952303
0.469684 -0.953739
0.38002 -0.947738
0.29127 -0.934387
0.204117 -0.913895
0.119219 -0.886592
0.0371988 -0.852918
-0.0413685 -0.813409
-0.115961 -0.768675
-0.186117 -0.719383
-0.25144 -0.666231
-0.3116 -0.609932
-0.366333 -0.55119
-0.415441 -0.490689
-0.458791 -0.429078
-0.496305 -0.366966
-0.527964 -0.304913
-0.553798 -0.243431
-0.573882 -0.182983
-0.588335 -0.123983
-0.59731 -0.0668041
-0.600995 -0.0117777
-0.599607 0.0408001
-0.59339 0.0906655
-0.58261 0.137583
-0.567555 0.181344
-0.548532 0.221764
-0.525864 0.258682
-0.499886 0.291959
-0.470949 0.321482
-0.439409 0.347161
-0.405633 0.368933
-0.369991 0.386764
-0.332854 0.400646
-0.294594 0.410607
-0.255578 0.416702
-0.216166 0.419021
-0.176709 0.417685
-0.137544 0.412847
-0.0989939 0.404685
-0.061361 0.393409
-0.0249288 0.379247
0.0100425 0.36245
0.043317 0.343285
0.0746844 0.322028
0.103961 0.298966
0.13099 0.274387
0.155643 0.248581
0.177817 0.221833
0.197437 0.194424
0.214453 0.166623
0.228841 0.13869
0.240599 0.110872
0.249751 0.0834002
0.256338 0.0564923
0.260423 0.0303491
0.262088 0.00515505
0.26143 -0.0189225
0.258561 -0.0417333
0.253607 -0.0631442
0.246706 -0.0830395
0.238006 -0.101321
0.227661 -0.117907
0.215836 -0.132733
0.202698 -0.145753
0.18842 -0.156935
0.173175 -0.166267
0.157138 -0.173748
0.140482 -0.179398
0.123379 -0.183247
0.105996 -0.185342
0.0884957 -0.185743
0.071035 -0.184521
0.0537627 -0.18176
0.0368195 -0.177553
0.0203371 -0.172
0.00443702 -0.165213
-0.0107696 -0.157305
-0.0251829 -0.148398
-0.0387144 -0.138614
-0.0512875 -0.12808
-0.0628373 -0.116922
-0.0733111 -0.105266
-0.0826677 -0.0932356
-0.0908777 -0.0809537
-0.0979229 -0.0685381
-0.103796 -0.0561027
-0.108501 -0.0437558
-0.11205 -0.0316001
-0.114466 -0.0197317
-0.115781 -0.00823964
-0.116034 0.00279441
-0.115271 0.0132965
