0	0
1	0.04
2	0.08
3	0.12
4	0.16
5	0.199999
6	0.239997
7	0.279992
8	0.319979
9	0.359949
10	0.399886
11	0.439752
12	0.479498
13	0.519015
14	0.558178
15	0.596735
16	0.634427
17	0.670773
18	0.705351
19	0.737413
20	0.766415
21	0.791418
22	0.811914
23	0.826979
24	0.836368
25	0.839431
26	0.836368
27	0.826979
28	0.811914
29	0.791418
30	0.766415
31	0.737414
32	0.705354
33	0.670782
34	0.634448
35	0.596782
36	0.558277
37	0.519209
38	0.479866
39	0.440411
40	0.401026
41	0.361825
42	0.32296
43	0.28453
44	0.246677
45	0.209467
46	0.172997
47	0.13725
48	0.10222
49	0.0677732
50	0.0337737
51	0
