0	0
1	0.00363147
2	0.00711579
3	0.0103069
4	0.013061
5	0.0152381
6	0.016704
7	0.0173333
8	0.0170132
9	0.0156478
10	0.0131654
11	0.00952459
12	0.00472378
13	-0.00119071
14	-0.00811613
15	-0.0158867
16	-0.0242697
17	-0.0329671
18	-0.0416209
19	-0.0498278
20	-0.0571561
21	-0.063175
22	-0.0674767
23	-0.0697162
24	-0.0696255
25	-0.067054
26	-0.061963
27	-0.0544523
28	-0.0447339
29	-0.0331367
30	-0.0200666
31	-0.0059926
32	0.00859302
33	0.023196
34	0.0373487
35	0.0506261
36	0.0626594
37	0.0731411
38	0.0818257
39	0.0885265
40	0.0931103
41	0.095492
42	0.0956294
43	0.0935211
44	0.089205
45	0.0827586
46	0.0743018
47	0.0639959
48	0.0520465
49	0.0386978
50	0.0242312
51	0.00895493
