0	0
1	0.00323227
2	0.0063305
3	0.00916327
4	0.0116044
5	0.0135362
6	0.0148522
7	0.0154612
8	0.0152912
9	0.0142933
10	0.0124461
11	0.00975947
12	0.0062783
13	0.00208469
14	-0.00270089
15	-0.00792039
16	-0.0133811
17	-0.0188609
18	-0.0241161
19	-0.0288913
20	-0.0329311
21	-0.0359934
22	-0.0378624
23	-0.0383618
24	-0.0373653
25	-0.0348064
26	-0.0306828
27	-0.0250598
28	-0.0180669
29	-0.00989361
30	-0.000780122
31	0.00899355
32	0.0191203
33	0.029279
34	0.0391479
35	0.0484161
36	0.0567943
37	0.064023
38	0.0698793
39	0.0741809
40	0.0767889
41	0.0776092
42	0.0765924
43	0.0737333
44	0.0690693
45	0.0626782
46	0.0546765
47	0.0452156
48	0.0344786
49	0.0226761
50	0.0100416
51	-0.0031745
