        0.25    0.0530695    0.0104944   0.00188296  0.000289873   3.6624e-05  3.69757e-06  2.94616e-07  1.84667e-08  9.12562e-10  3.57368e-11   1.1165e-12  2.80366e-14  5.70242e-16  9.46678e-18   1.2925e-19  1.46189e-21  1.37944e-23  1.09323e-25  7.32349e-28   4.1723e-30  2.03331e-32  8.52308e-35  3.08911e-37  9.72931e-40  2.67548e-42  6.45285e-45  1.37088e-47  2.57585e-50  4.29744e-53  6.38972e-56  8.49719e-59  1.01406e-61  1.08954e-64  1.05723e-67  9.29208e-71  7.41839e-74  5.39429e-77   3.5819e-80  2.17734e-83  1.21454e-86  6.23102e-90  2.94664e-93  1.28716e-96 5.20424e-100 1.95141e-103 6.79865e-107 2.20477e-110   6.667e-114   1.883e-117 4.97539e-121 1.23179e-124 2.86179e-128 6.24822e-132 1.28382e-135 2.48583e-139 4.54178e-143 7.84004e-147 1.28021e-150 1.97985e-154 2.90313e-158  4.0408e-162 5.34448e-166 6.72406e-170 8.05538e-174 9.19803e-178 1.00201e-181 1.04236e-185 1.03638e-189  9.8573e-194 8.97634e-198 7.83249e-202 6.55399e-206 5.26326e-210  4.0595e-214  3.0094e-218 2.14577e-222 1.47261e-226 9.73385e-231 6.20097e-235  3.8097e-239 2.25865e-243   1.293e-247 7.15148e-252 3.82378e-256 1.97757e-260 9.89814e-265 4.79721e-269  2.2525e-273 1.02518e-277 4.52498e-282 1.93785e-286 8.05598e-291 3.25245e-295 1.27584e-299 4.86476e-304 1.80384e-308 6.50713e-313 2.28461e-317 7.80624e-322            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
      0.2475    0.0524302    0.0103707   0.00186259  0.000287226  3.63775e-05   3.6839e-06  2.94582e-07  1.85396e-08  9.20248e-10  3.62107e-11  1.13708e-12  2.87064e-14  5.87128e-16  9.80358e-18  1.34648e-19  1.53228e-21  1.45492e-23  1.16042e-25  7.82417e-28  4.48695e-30  2.20126e-32   9.2894e-35  3.38982e-37  1.07498e-39  2.97655e-42  7.22895e-45   1.5465e-47  2.92623e-50  4.91638e-53   7.3616e-56  9.85885e-59  1.18489e-61  1.28211e-64   1.2529e-67  1.10899e-70   8.9164e-74  6.52943e-77  4.36628e-80  2.67287e-83  1.50144e-86  7.75708e-90  3.69403e-93  1.62492e-96 6.61566e-100 2.49789e-103 8.76285e-107 2.86139e-110 8.71209e-114 2.47748e-117 6.59091e-121 1.64287e-124 3.84271e-128 8.44655e-132 1.74719e-135  3.4057e-139 6.26395e-143 1.08847e-146 1.78913e-150 2.78511e-154 4.11068e-158 5.75891e-162 7.66637e-166 9.70768e-170 1.17046e-173 1.34505e-177  1.4746e-181 1.54372e-185 1.54456e-189 1.47831e-193 1.35461e-197 1.18935e-201 1.00138e-205 8.09128e-210 6.27903e-214  4.6832e-218 3.35953e-222 2.31953e-226 1.54242e-230 9.88486e-235 6.10916e-239 3.64341e-243 2.09803e-247 1.16722e-251  6.2774e-256 3.26541e-260 1.64386e-264 8.01297e-269   3.784e-273 1.73204e-277  7.6883e-282 3.31115e-286 1.38424e-290 5.61986e-295 2.21677e-299 8.49935e-304 3.16891e-308 1.14941e-312 4.05755e-317 1.39327e-321            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
        0.24    0.0505153   0.00999145   0.00179621  0.000277459  3.52251e-05  3.57804e-06  2.87143e-07  1.81445e-08  9.04637e-10  3.57668e-11  1.12885e-12  2.86508e-14  5.89257e-16  9.89596e-18  1.36726e-19  1.56544e-21   1.4957e-23  1.20055e-25  8.14725e-28  4.70298e-30  2.32261e-32  9.86756e-35  3.62528e-37  1.15753e-39  3.22726e-42  7.89225e-45  1.70018e-47  3.23955e-50  5.48104e-53   8.2649e-56  1.11467e-58  1.34913e-61  1.47016e-64  1.44682e-67  1.28969e-70  1.04425e-73  7.70099e-77  5.18603e-80  3.19704e-83  1.80851e-86  9.40902e-90  4.51206e-93   1.9986e-96 8.19369e-100 3.11517e-103  1.1004e-106 3.61796e-110 1.10913e-113 3.17567e-117 8.50595e-121 2.13463e-124 5.02674e-128 1.11237e-131 2.31641e-135 4.54545e-139 8.41592e-143 1.47211e-146 2.43571e-150 3.81655e-154  5.6699e-158 7.99508e-162 1.07122e-165 1.36521e-169 1.65662e-173 1.91591e-177 2.11382e-181 2.22692e-185 2.24219e-189 2.15948e-193 1.99115e-197  1.7591e-201 1.49025e-205 1.21156e-209 9.45958e-214 7.09844e-218 5.12302e-222 3.55847e-226  2.3805e-230  1.5347e-234 9.54142e-239 5.72405e-243 3.31559e-247 1.85541e-251 1.00368e-255 5.25131e-260 2.65887e-264 1.30352e-268 6.19088e-273 2.84988e-277 1.27219e-281 5.50992e-286 2.31637e-290 9.45676e-295 3.75098e-299 1.44613e-303 5.42145e-308 1.97722e-312 7.01785e-317 2.42092e-321            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
      0.2275    0.0473665   0.00936573   0.00168531  0.000260768  3.31853e-05  3.38105e-06  2.72303e-07  1.72761e-08  8.65154e-10  3.43688e-11  1.09022e-12  2.78179e-14  5.75305e-16  9.71728e-18  1.35054e-19  1.55572e-21  1.49569e-23  1.20818e-25  8.25201e-28  4.79471e-30  2.38366e-32   1.0195e-34  3.77098e-37  1.21228e-39  3.40319e-42  8.38014e-45  1.81785e-47  3.48797e-50  5.94271e-53  9.02403e-56  1.22562e-58  1.49388e-61  1.63937e-64  1.62474e-67  1.45851e-70  1.18927e-73  8.83225e-77   5.9897e-80  3.71843e-83   2.1182e-86  1.10974e-89  5.35887e-93  2.39023e-96 9.86732e-100 3.77746e-103 1.34355e-106 4.44784e-110 1.37289e-113 3.95775e-117 1.06729e-120 2.69662e-124 6.39307e-128 1.42424e-131 2.98575e-135 5.89802e-139 1.09928e-142  1.9356e-146 3.22369e-150 5.08441e-154 7.60281e-158 1.07904e-161 1.45512e-165 1.86642e-169 2.27935e-173 2.65294e-177  2.9456e-181 3.12284e-185 3.16405e-189 3.06645e-193 2.84506e-197 2.52911e-201 2.15581e-205 1.76342e-209 1.38527e-213 1.04583e-217 7.59364e-222 5.30638e-226  3.5711e-230 2.31604e-234 1.44846e-238 8.74097e-243  5.0929e-247  2.8667e-251 1.55977e-255 8.20815e-260 4.17999e-264 2.06102e-268  9.8445e-273 4.55754e-277 2.04602e-281 8.91132e-286 3.76732e-290 1.54662e-294 6.16865e-299 2.39136e-303  9.0144e-308 3.30558e-312 1.17966e-316  4.0958e-321            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
        0.21    0.0430539   0.00850863   0.00153249  0.000237521   3.0299e-05  3.09629e-06  2.50255e-07   1.5941e-08  8.01818e-10  3.20041e-11  1.02034e-12  2.61729e-14  5.44284e-16   9.2461e-18  1.29266e-19   1.4981e-21  1.44925e-23  1.17808e-25  8.09838e-28  4.73625e-30   2.3702e-32  1.02054e-34  3.80038e-37  1.23007e-39  3.47685e-42  8.62068e-45  1.88301e-47  3.63819e-50  6.24201e-53  9.54499e-56  1.30548e-58  1.60242e-61  1.77087e-64  1.76741e-67  1.59776e-70  1.31199e-73  9.81216e-77  6.70097e-80  4.18916e-83  2.40306e-86  1.26777e-89  6.16469e-93  2.76877e-96  1.15093e-99  4.4365e-103 1.58883e-106 5.29598e-110 1.64588e-113 4.77709e-117   1.297e-120  3.2992e-124 7.87444e-128 1.76606e-131 3.72711e-135 7.41156e-139 1.39055e-142 2.46464e-146 4.13183e-150 6.55944e-154 9.87246e-158 1.41027e-161 1.91409e-165 2.47093e-169 3.03693e-173 3.55724e-177 3.97473e-181 4.24052e-185 4.32351e-189 4.21636e-193 3.93632e-197 3.52088e-201 3.01972e-205 2.48526e-209 1.96425e-213 1.49196e-217 1.08985e-221 7.66165e-226 5.18706e-230 3.38414e-234 2.12903e-238 1.29238e-242  7.5743e-247 4.28837e-251 2.34689e-255 1.24218e-259 6.36228e-264 3.15504e-268 1.51561e-272 7.05646e-277 3.18577e-281 1.39535e-285 5.93199e-290 2.44887e-294 9.82142e-299 3.82843e-303 1.45108e-307 5.35019e-312  1.9197e-316 6.70447e-321            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
      0.1875    0.0376751   0.00744095   0.00134142  0.000208253  2.66285e-05  2.72937e-06   2.2138e-07  1.41582e-08  7.15271e-10  2.86849e-11  9.19115e-13  2.37013e-14  4.95607e-16  8.46738e-18  1.19078e-19  1.38839e-21  1.35144e-23  1.10553e-25  7.64849e-28  4.50234e-30  2.26805e-32  9.83082e-35  3.68561e-37  1.20104e-39  3.41806e-42  8.53336e-45  1.87685e-47  3.65151e-50  6.30859e-53  9.71431e-56  1.33796e-58   1.6538e-61   1.8405e-64  1.84982e-67  1.68401e-70  1.39252e-73  1.04876e-76  7.21244e-80  4.54047e-83  2.62278e-86  1.39334e-89  6.82241e-93  3.08544e-96  1.29144e-99 5.01249e-103 1.80746e-106 6.06605e-110 1.89809e-113 5.54664e-117 1.51616e-120 3.88276e-124 9.32971e-128 2.10648e-131 4.47525e-135 8.95854e-139 1.69194e-142 3.01862e-146  5.0938e-150 8.13952e-154 1.23304e-157 1.77281e-161 2.42169e-165 3.14629e-169 3.89174e-173 4.58754e-177 5.15845e-181 5.53812e-185 5.68197e-189  5.5758e-193 5.23785e-197 4.71406e-201 4.06797e-205 3.36852e-209 2.67859e-213  2.0469e-217 1.50426e-221 1.06386e-225 7.24562e-230 4.75535e-234 3.00942e-238 1.83758e-242 1.08328e-246  6.1691e-251 3.39578e-255 1.80775e-259 9.31237e-264 4.64444e-268 2.24382e-272 1.05062e-276    4.77e-281 2.10098e-285 8.98175e-290 3.72852e-294 1.50365e-298 5.89359e-303 2.24609e-307 8.32666e-312 3.00393e-316 1.05483e-320            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
        0.16    0.0313553   0.00618874   0.00111669  0.000173652  2.22566e-05  2.28808e-06  1.86241e-07  1.19584e-08  6.06783e-10   2.4449e-11   7.8732e-13  2.04098e-14   4.2913e-16  7.37347e-18  1.04305e-19  1.22349e-21  1.19829e-23  9.86427e-26   6.8683e-28   4.0694e-30  2.06347e-32  9.00376e-35  3.39827e-37  1.11493e-39  3.19468e-42  8.03052e-45  1.77846e-47  3.48411e-50   6.0613e-53  9.39867e-56  1.30354e-58  1.62255e-61  1.81837e-64   1.8404e-67  1.68719e-70  1.40493e-73  1.06551e-76  7.37895e-80  4.67775e-83  2.72093e-86  1.45554e-89  7.17646e-93  3.26804e-96  1.37732e-99 5.38265e-103 1.95427e-106 6.60367e-110 2.08041e-113 6.12077e-117 1.68444e-120 4.34282e-124 1.05054e-127 2.38781e-131  5.1068e-135 1.02907e-138  1.9564e-142 3.51345e-146 5.96772e-150  9.5983e-154 1.46349e-157 2.11776e-161 2.91155e-165 3.80701e-169  4.7391e-173 5.62192e-177 6.36158e-181 6.87284e-185 7.09559e-189 7.00647e-193  6.6227e-197 5.99728e-201 5.20717e-205 4.33825e-209 3.47073e-213 2.66833e-217 1.97278e-221 1.40359e-225 9.61661e-230   6.349e-234 4.04175e-238 2.48248e-242 1.47204e-246 8.43194e-251 4.66832e-255 2.49956e-259 1.29501e-263 6.49572e-268 3.15608e-272 1.48614e-276 6.78543e-281 3.00547e-285 1.29203e-289 5.39331e-294 2.18706e-298 8.61948e-303 3.30295e-307 1.23114e-311  4.4656e-316 1.57656e-320            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
      0.1275    0.0242448   0.00478262  0.000863757  0.000134541  1.72843e-05  1.78219e-06  1.45574e-07  9.38425e-09  4.78248e-10  1.93606e-11  6.26578e-13  1.63283e-14  3.45198e-16  5.96507e-18  8.48767e-20   1.0016e-21  9.87023e-24  8.17621e-26  5.72936e-28  3.41664e-30  1.74388e-32  7.65984e-35  2.91046e-37  9.61348e-40  2.77341e-42  7.01941e-45  1.56526e-47  3.08767e-50  5.40893e-53  8.44555e-56  1.17952e-58  1.47845e-61  1.66847e-64  1.70051e-67  1.56985e-70  1.31637e-73  1.00533e-76  7.01075e-80  4.47532e-83   2.6213e-86  1.41199e-89  7.00998e-93   3.2143e-96  1.36401e-99 5.36731e-103 1.96207e-106 6.67532e-110 2.11731e-113 6.27163e-117 1.73763e-120 4.51016e-124 1.09834e-127 2.51317e-131 5.41071e-135 1.09755e-138 2.10037e-142 3.79683e-146  6.4913e-150 1.05085e-153 1.61268e-157 2.34875e-161 3.24991e-165 4.27667e-169 5.35771e-173 6.39614e-177 7.28341e-181 7.91827e-185  8.2261e-189 8.17342e-193 7.77368e-197 7.08302e-201 6.18767e-205 5.18667e-209 4.17475e-213 3.22903e-217 2.40172e-221 1.71903e-225 1.18481e-229 7.86876e-234 5.03885e-238 3.11313e-242 1.85681e-246 1.06979e-250 5.95722e-255 3.20809e-259 1.67165e-263 8.43285e-268 4.12059e-272  1.9513e-276 8.95946e-281 3.99067e-285 1.72513e-289 7.24122e-294 2.95265e-298 1.17008e-302 4.50824e-307 1.68956e-311  6.1616e-316 2.18723e-320            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
        0.09    0.0165177    0.0032571  0.000588779  9.18599e-05  1.18288e-05  1.22328e-06   1.0027e-07  6.48939e-09  3.32156e-10  1.35095e-11  4.39395e-13  1.15105e-14  2.44675e-16    4.252e-18  6.08556e-20  7.22452e-22  7.16314e-24  5.97095e-26  4.21076e-28   2.5273e-30  1.29842e-32  5.74105e-35  2.19601e-37   7.3026e-40  2.12108e-42  5.40512e-45  1.21358e-47  2.41049e-50  4.25192e-53  6.68513e-56  9.40163e-59  1.18665e-61  1.34852e-64  1.38401e-67  1.28659e-70  1.08638e-73  8.35472e-77  5.86686e-80  3.77118e-83  2.22422e-86   1.2064e-89  6.03077e-93  2.78439e-96  1.18971e-99 4.71358e-103 1.73488e-106 5.94267e-110 1.89775e-113 5.65935e-117 1.57858e-120 4.12491e-124 1.01126e-127 2.32936e-131 5.04834e-135 1.03082e-138  1.9857e-142 3.61312e-146 6.21764e-150 1.01311e-153 1.56484e-157 2.29379e-161 3.19427e-165 4.23036e-169 5.33346e-173 6.40757e-177 7.34248e-181 8.03265e-185 8.39713e-189 8.39529e-193 8.03417e-197 7.36552e-201 6.47395e-205 5.45978e-209  4.4213e-213 3.44042e-217 2.57436e-221 1.85364e-225 1.28521e-229 8.58618e-234 5.53074e-238 3.43711e-242 2.06204e-246 1.19495e-250 6.69274e-255 3.62497e-259 1.89971e-263 9.63807e-268 4.73627e-272 2.25554e-276 1.04147e-280 4.66483e-285 2.02781e-289 8.55892e-294 3.50922e-298 1.39828e-302 5.41695e-307 2.04117e-311 7.48421e-316 2.67141e-320            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
      0.0475   0.00836698    0.0016497  0.000298485  4.66449e-05  6.02043e-06  6.24445e-07  5.13631e-08  3.33728e-09  1.71557e-10   7.0102e-12  2.29139e-13  6.03393e-15  1.28961e-16  2.25379e-18  3.24449e-20   3.8748e-22  3.86544e-24  3.24226e-26  2.30102e-28     1.39e-30  7.18794e-33  3.19924e-35  1.23192e-37  4.12423e-40  1.20604e-42  3.09432e-45  6.99521e-48  1.39901e-50  2.48482e-53  3.93388e-56  5.57086e-59  7.08032e-62  8.10221e-65  8.37341e-68  7.83831e-71  6.66469e-74   5.1611e-77  3.64944e-80  2.36213e-83  1.40283e-86  7.66154e-90  3.85643e-93  1.79277e-96 7.71276e-100  3.0767e-103 1.14015e-106 3.93207e-110  1.2642e-113 3.79554e-117 1.06584e-120 2.80381e-124 6.91977e-128 1.60455e-131 3.50057e-135 7.19513e-139 1.39514e-142 2.55522e-146 4.42587e-150 7.25847e-154  1.1284e-157 1.66471e-161 2.33311e-165 3.10962e-169 3.94542e-173    4.77e-177 5.50044e-181 6.05523e-185 6.36951e-189 6.40771e-193 6.17003e-197 5.69136e-201  5.0331e-205 4.27055e-209 3.47926e-213 2.72373e-217 2.05034e-221 1.48516e-225 1.03586e-229 6.96137e-234 4.51058e-238 2.81959e-242 1.70145e-246 9.91722e-251 5.58663e-255 3.04329e-259 1.60402e-263 8.18431e-268 4.04471e-272 1.93708e-276 8.99451e-281 4.05127e-285  1.7709e-289 7.51599e-294 3.09861e-298 1.24144e-302 4.83565e-307 1.83204e-311 6.75375e-316 2.42389e-320            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
-2.22045e-16            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
