0	0
1	0.04
2	0.08
3	0.12
4	0.16
5	0.2
6	0.24
7	0.279999
8	0.319998
9	0.359993
10	0.399982
11	0.439956
12	0.479894
13	0.519756
14	0.559467
15	0.598891
16	0.637804
17	0.675862
18	0.712566
19	0.747249
20	0.779069
21	0.8071
22	0.830241
23	0.847699
24	0.858393
25	0.862164
26	0.858393
27	0.847699
28	0.830241
29	0.8071
30	0.779069
31	0.747249
32	0.712567
33	0.675863
34	0.637807
35	0.598898
36	0.559485
37	0.5198
38	0.479993
39	0.440169
40	0.400415
41	0.360824
42	0.321512
43	0.282618
44	0.244306
45	0.206749
46	0.170074
47	0.134414
48	0.0997008
49	0.0659242
50	0.0327675
51	0
