0	0
1	0.0394844
2	0.0789176
3	0.118246
4	0.157409
5	0.196342
6	0.234965
7	0.273191
8	0.310913
9	0.348012
10	0.384351
11	0.419774
12	0.454108
13	0.487164
14	0.518738
15	0.548614
16	0.576567
17	0.60237
18	0.625795
19	0.646623
20	0.664648
21	0.679683
22	0.691567
23	0.700168
24	0.705392
25	0.707181
26	0.70552
27	0.700435
28	0.691994
29	0.680305
30	0.665509
31	0.647784
32	0.627329
33	0.604369
34	0.579138
35	0.551883
36	0.522849
37	0.49228
38	0.460408
39	0.427454
40	0.39362
41	0.359088
42	0.324021
43	0.288555
44	0.252806
45	0.216866
46	0.180806
47	0.144678
48	0.108518
49	0.0723462
50	0.0361726
51	0
