0	0
1	-26.604
2	65.387
3	-131.268
4	247.503
5	-446.665
6	779.774
7	-1315.37
8	2150.76
9	-3406.28
10	5234.15
11	-7802.17
12	11294
13	-15877
14	21691.6
15	-28805.7
16	37201
17	-46728.6
18	57112
19	-67927.1
20	78641.2
21	-88631
22	97260.3
23	-103924
24	108140
25	-109584
26	108151
27	-103949
28	97309
29	-88720.3
30	78798.3
31	-68192.9
32	57546.3
33	-47414
34	38246.5
35	-30347.4
36	23889.6
37	-18906.9
38	15331.4
39	-13000.9
40	11698.6
41	-11160.9
42	11112.2
43	-11270.9
44	11379.1
45	-11211.4
46	10599.9
47	-9441.69
48	7714.26
49	-5471.56
50	2840.32
51	0
