0	0
1	0.0404944
2	0.0781025
3	0.126199
4	0.141462
5	0.250811
6	0.110365
7	0.58781
8	-0.366891
9	1.80057
10	-2.45866
11	5.80694
12	-9.10102
13	16.7786
14	-25.7713
15	41.2751
16	-59.4918
17	85.6794
18	-114.509
19	150.378
20	-185.812
21	224.012
22	-255.81
23	284.143
24	-299.894
25	307.511
26	-299.894
27	284.144
28	-255.813
29	224.021
30	-185.834
31	150.434
32	-114.637
33	85.958
34	-60.0582
35	42.361
36	-27.7344
37	20.1398
38	-14.5469
39	14.1821
40	-14.6669
41	18.7008
42	-22.529
43	28.1363
44	-32.1992
45	35.9425
46	-36.6355
47	35.1654
48	-29.9473
49	22.1223
50	-11.6439
51	0
