0	0
1	0.04
2	0.08
3	0.12
4	0.16
5	0.2
6	0.239993
7	0.28004
8	0.319753
9	0.360954
10	0.396456
11	0.45027
12	0.451577
13	0.586444
14	0.411347
15	0.891284
16	0.0911203
17	1.60245
18	-0.779916
19	2.95258
20	-2.3253
21	4.84523
22	-4.18214
23	6.62147
24	-5.49417
25	7.36113
26	-5.49417
27	6.62147
28	-4.18214
29	4.84523
30	-2.3253
31	2.95258
32	-0.779936
33	1.60257
34	0.0906632
35	0.892932
36	0.406689
37	0.598884
38	0.42349
39	0.510384
40	0.284037
41	0.561067
42	0.00416886
43	0.755558
44	-0.395069
45	1.01269
46	-0.746326
47	1.08842
48	-0.768123
49	0.736016
50	-0.329829
51	0
